,Unnamed: 0,service,location,products,reviewName,text,score,date,url,client
339,339,1,1,1,Che bontà!! - Ghe Sem Monti,"Davvero complimenti allo chef di questo bel ristorante in Vincenzo Monti! Locale semplice e carino con personale gentile e disponibile. I ravioli sono davvero sfiziosi con un'ampia scelta di sapori, gusti, colori e senzazioni! Ho preso il menu degustazione da 10 pezzi, uno più buono dell'altro. Le mie amiche hanno optato per quelli vegetariani e quelli con il baccalà. Tutte molto soddisfatte! Abbiamo concluso la cena con una mousse al cioccolato con cuore di zenzero e una cheese cake al maracuja. Una delizia. Torneremo sicuramente! ",5,2018-03-29,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r569512616-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
340,340,-1,1,-1,Simpatica l'idea - Ghe Sem Monti,"Non conoscevo questo locale e devo ringraziare i miei amici che mi hanno portato. Carina l'idea di unire ravioli cinesi con cucina italiana. Ne abbiamo preso diversi tipi e il risultato è sempre stato buono, anzi buonissimo. Consiglio per una cena diversa dal solito. ",4,2018-03-29,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r569476040-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
341,341,1,1,-1,Bell'idea - Ghe Sem Monti,"L'ho trovato davvero piacevole e sfizioso. Bella l'idea di abbinare l'Oriente all'Occidente. Cacio e pepe sublimi, anche Trevigiano con gorgonzola, radicchio e noci. I prezzi sono leggermente alti, ma considerato che si è praticamente nel centro città è giustificato. Tornerò molto presto e volentieri. ",4,2018-03-29,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r569409953-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
342,342,-1,-1,1,Cena inaspettata - Ghe Sem Monti,Siamo venuti su consiglio di amici. Mai consiglio fu migliore! Abbiamo preso quasi tutti i ravioli più per curiosità che per fame perchè eravamo pieni ma erano veramente sorprendenti. I cocktail buonissimi anche loro. Consigliatissimo ,5,2018-03-27,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r569117606-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
343,343,-1,-1,1,Pranzo informale domenicale - Ghe Sem Monti,"Mai assaggiato nulla di simile. Speciale e innovativo, ma allo stesso tempo rispettoso delle tradizioni tipiche italiane. Gusti alla norma e cacio e pepe apprezzatissimi davvero. Amplierei la scelta dei dolci di loro produzione. Ci ritornerei sicuramente ",5,2018-03-25,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r568648974-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
344,344,-1,-1,-1,MAH ! - Ghe Sem Monti,"prezzi decisamente troppo alti per 2 ravioli,spropositati se riferiti a bevande e dolci,per una cena non esci comunque sazio e soddisfatto! Peccato perchè l' idea poteva essere carina,e i vari ripieni dei ravioli sono buoni,ma non abbastanza per pensare di ritornarci..... Davvero scarsa la varietà delle proposte, c'è tanto da lavorarci per rendere il tutto più accattivante. NON CONSIGLIATO.",3,2018-03-20,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r567607235-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
345,345,1,1,1,simpatico ristorantino - Ghe Sem Monti,"Un simpatico ristorantino in via Vincenzo Monti con proposte simil asian fusion asian mix....le chiamo cosi perché faccio fatica ad inquadrarle altrimenti,un posto che può sicuramente piacere ad un target di clientelare apprezza le proposte alternative ed e alla ricerca di nuovi gusti. Il ristorante era partito molto forte un paio di anni fa ed era sempre pieno ,poi piano piano si e assestato e non risulta per niente affollato,personalmente trovo che manchi un po di luce e di colore ma resta comunque gradevole.",3,2018-03-17,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r567043721-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
346,346,-1,1,1,Ravioli a Milano! - Ghe Sem Monti,Posto piccolo e riservato. Consigliata la prenotazione. Cibo buono e sfizioso. Una cosa originale che consiglio assolutamente di provare. Tanti ravioli tutti da gustare e da scegliere. Prezzi nella totale media milanese. Ci ritorneremo! ,4,2018-03-15,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r566742938-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
347,347,-1,1,1,Uno dei miei preferiti di Milano - Ghe Sem Monti,Informale. Ottimo cocktail. Bella contaminazione di cucina orientale e gusto italiano. Semplice. Ideale per una sera con gli amici. Consigliato. ,5,2018-03-10,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r565645803-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
348,348,-1,-1,0,2 stelle solo per un pò di creatività - Ghe Sem Monti,"2 stelle solo per un pò di creatività, ma prezzi e quantità assurdi. abbiamo preso un cocktail a 9 euro. ma aveva le dimensioni di uno shot e non era un cocktail sensazionale.",2,2018-03-05,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r564613336-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
349,349,1,1,1,Ravioli tra amiche - Ghe Sem Monti,"Molto buoni. Consiglio di prendere lil menù degustazione in modo da scoprire le varianti più buone, disponibili anche in porzioni singole. Il locale è carino ma, a mio parere, necessita di una “rinfrescata”. ",4,2018-03-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r563854332-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
350,350,1,1,1,L’ Oriente per gli amanti del - Ghe Sem Monti,"Zona molto bella di Milano, locale piccolo ma molto carino, servizio ok. Bellissima e buonissima l’idea di preparare i ravioli orientali al vapore o grigliata o dolci, ma riempiti di una farcia prettamente legata ai gusti mediterranei. E così assaggerete i ravioli con paste di colori diversi e ripieni di brasato e cipolle caramellate, di cacio e pepe , di melanzane e di altri tanti sapori che sono della nostra tradizione. Ottima scelta di birre non tradizionali. Bel posto per un pranzo veloce, per un aperitivo che può diventare una seconda colazione, per assaggiare qualche cosa di diverso ...bell’ idea, bel servizio e prezzo consono all’offerta. Provare per credere.... io ci tornerò presto.",5,2018-03-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r563844792-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
351,351,1,1,-1,Molto Buono e diverso dal solito - Ghe Sem Monti,"Un posto che non ti aspetti I dumpling o ravioli stile asiatico trasformati con ripieno italiano, innovativo e azzeccato. Gusti sia decidi che delicati Ravioli al bollito.... alla trevisana... alla carbonara.... woww  Ci tornerò assolutamente  PS cocktail molto buoni ",5,2018-02-25,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r562621936-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
352,352,1,1,1,Un locale originale una buona qualità - Ghe Sem Monti,"Ci torno volentieri, perché mi piace l’idea dei ravioli pseudo-cinesi (cinesi ma con ripieni italiani), perché ho sempre mangiato bene ad un prezzo equo, perché il sevizio è veloce e cortese.   Il menù varia; e quindi c’è anche l’effetto sorpresa: ho ritrovato i dim sum milanesi “ossobuco e zafferano” e i “ cacio e pepe”; e ho scoperto i dim sum trevigiani (radicchio, gorgonzola e noci). Tutti molto buoni. E molto buono anche il dolce (cheescake al maracuja).",4,2018-02-12,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r560097758-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
353,353,-1,1,1,Belli e Buoni! - Ghe Sem Monti,"Pausa pranzo veloce, ho preso la degustazione da 10 pezzi a 19 euro, buoni tutti, speciali quello alla norma e quello cacio e pepe, unica perplessità:mi é mancata una salsina in cui intingerli ,però allo stesso tempo capisco sia difficile trovare una salsina che stia bene con tutti e che nn copra il sapore dei ripieni. Personale professionale, prezzo giusto",4,2018-02-12,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r560055806-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
354,354,1,1,-1,No simpatia No parcheggio No bontà - Ghe Sem Monti,"sembrava un idea carina, ma sviluppata male, gli ingredienti sono completamente casuali e non certamente dovuti ad una ricerca gastronomica che il locale finge di rincorrere. Inoltre l’arredamento è molto wannabe, il tutto farcito dalla poca simpatia del personale forse frutto di una personalità che non hanno.  neanche l’arrivo al locale è stato gradevole visto che, a detta del personale non si può parcheggiare di fronte non essendo clienti (a questo punto speciali) visto che solo alcuni eletti hanno questo diritto. sconsigliato, oltre che non mangiare si viene pure trattati male.",1,2018-02-04,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r558213533-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
355,355,-1,-1,1,se bastasse la barba per saper cucinare - Ghe Sem Monti,"il mood è quello della cucina “hipster scadente” che sfortunatamente sta oramai invadendo quelle cucine che pensano di sollevare la lora pessima qualità con due lampada particolari o due poltroncine “strane”. In ogni caso tutto questo sarebbe anche accettabile se lo staff non fosse così antipatico e scortese. Molti ravioli certo ma con ingredienti casuali dovuti solo alla necessità di dargli un nome. Consiglio ai malcapitati di pagare alla cassa almeno per non aspettare che ritirino il vostro conto dopo due ore (forse speranzosi che il vostro resto diventi la loro mancia). Poco parcheggio pur essendo andati in moto abbiamo dovuto camminare, però quando si arriva hanno riempito il marciapiedi di tappeti.",1,2018-02-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r558167411-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
356,356,1,1,1,Non banale - Ghe Sem Monti,"Dopo il sushi a Milano sono arrivati i ravioli, o dim sum ... e con loro il Ghe Sem che con un menù a cavallo tra la tradizione italiana e quella asiatica hanno trovato un connubio unico. Li ho assaggiati tutti, di verdure, di pesce , di carne e alla cacio e pepe.   Certo non sarà il posto dove aspettarsi una cena da sette portate, ma sicuramente il posto ideale per chi ormai ha mangiato di tutto e vuole qualcosa di diverso. Divertente, buono, originale....assolutamente da provare",5,2018-02-01,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r557689913-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
357,357,1,1,-1,Molto particolare! - Ghe Sem Monti,"Posto molto carino, staff educato e professionale. Siamo stati lì per bere: cocktail unici e molto buoni, accompagnati da ottimi ""stuzzichini""! ",4,2018-01-27,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r556767229-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
358,358,1,1,1,Buono ma costosetto! - Ghe Sem Monti,"Sono stata in questo locale con dei miei amici e devo dire che mi sono trovata molto bene. Il locale è nuovo e moderno ma non tanto grande, quindi l'unica pecca è che si sta un po' ammassati con gli altri tavoli. Luce soffusa e d'atmosfera anche un po' troppo buio per i miei gusti ma personale gentile e cordiale. Qui si postino gustare i tipici ravioli al vapore in chiave italiana! Ci sono anche opzioni vegetariane e qualcuna vegana un po' più speziate. Tutto molto buono e ben presentato ma abbastanza caro considerando che per sfamarsi bisogna prendere diverse porzioni di ravioli (ogni piatto ne ha due). Da provare comunque!",4,2018-01-26,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r556430444-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
359,359,1,1,1,Buoni ma cari - Ghe Sem Monti,"Sono stato presso questo simpatico locale 2 volte con la mia compagna, lo ha scoperto lei per caso. Si tratta di un ristorante dove vengono serviti degli ottimi cocktail e dim sum ma rivisitati con dei ripieni asiatici e altri tipicamente italiani ( si spazia dalla 'nduja a ricotta spinaci, carbonara, cotechino lenticchie, gamberi e verdure, pollo al curry ...ecc... ecc...) I cocktail sono molto buoni tutti ben serviti.... Nelle 2 volte in cui ho visitato il locale, sono riuscito praticamente ad assaggiare tutti i diversi tipi di dim sum , in un occasione sotto natale ci hanno chiesto di provare e dar loro un parere ""come cavie"" , su un dim sum dolce con ripieno alla crema di panettone, e non era poi così male. L'unica pecca a mio avviso di questo locale, sono i prezzi comparati alla quantità, 8 € per un cockatil posso capirlo a Milano ma una media di 6 € per 2 dim sum è un poò troppo. A mio avviso hanno sotto mano una bella carta per fare il ""botto"" specie in una città come Milano dove si mangia e si beve ormai di tutto. Ma non posso spendere 80 € e uscire dal locale avendo ancora fame , con quei soldi vado al ristorante. Quindi o riguardate la politica prezzi o la politica quantità, i ripieni sono tutti buoni e particolari. Vi consiglierei di provare a creare una linea ""fritta"" , in cina li fanno e di esplorare la versione dolci (eliminando inutili semifreddi e piattini già fatti con dolci che non sanno di niente), insomma ... sono con voi e voglio tornare... ma trovate la quadra che siamo sulla retta via.",4,2018-01-25,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r556258535-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
360,360,1,1,1,Che delusione! - Ghe Sem Monti,"Essendo già stati in locali simili, abbiamo deciso di provare anche questo. Il locale è carino e senza grosse pretese. L’idea di cucina è molto interessante, ma purtroppo la realizzazione è veramente misera. Abbiamo provato varie tipologie (degustazione + extra),la maggior parte deludenti in quanto non tutti i sapori si distinguevano, fino allo zafferano presente in quello alla carbonara  Consiglio un po’ di sorriso e brillantezza al primo cameriere che ci ha serviti,complimenti al secondo che ci ha spiegato più volte e con il sorriso sulle labbra. Mi spiace davvero,se si vuole stare al passo con i competitor bisogna alzare il livello.",2,2018-01-17,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r554475666-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
361,361,-1,-1,1,lo adoro!! - Ghe Sem Monti,"ottima scoperta! ravioloni cinesi ripieni ""all'italiana"". una cena un po insolita ma ne vale assolutamente la pena.",5,2018-01-16,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r554173156-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
362,362,-1,-1,1,Pamplona magico! - Ghe Sem Monti,"Un mojito spettacolare a base di sakè e Jasmine Tea, Dim Sum buonissimi a base di carne: bollito e mostarda, ossobuco e pasta allo zafferano, per non parlare di quello al gambero ciliegina sulla torta.... quello al cioccolato tutto strepitoso Bravi !!",5,2018-01-15,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r553992855-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
363,363,1,1,1,Dim Sum italianissimi - Ghe Sem Monti,"Siamo stati in questo piccolissimo ristorante spinti dalle recensioni e devo dire che ne è davvero valsa la pena. Il locale è essenziale, ma molto carino e l’atmosfera che si crea è speciale. L’assortimento di ravioli cinesi con ripieno rigorosamente italiano è ampio e di qualità. Consiglio la degustazione che, con 10 ravioli diversi, fa rivivere tutto il buono e l’unicità della cucina regionale italiana. Ottimi i cocktail!",5,2018-01-14,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r553687187-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
364,364,1,1,1,Fantastico - Ghe Sem Monti,"Consigliati da un amico ieri sera siamo stai a cena in questo ristorante! Che dire...buonissimo!! Il menu offre una scelta incredibile di ravioli cotti al vapore alla “cinese” ma con dei ripieni italianissimi e super gustosi !! Da provare uno per uno perché sono incredibili! Staff e personale molto gentile e servizio veloce... Consiglierei assolutamente il raviolo con il gambero alla griglia,il raviolo di verdure e il raviolo con la zucca!! Che dire:torneremo al più presto!! ",5,2018-01-13,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r553609206-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
365,365,-1,-1,1,sabato sera a milano - Ghe Sem Monti,bel locale...cibo ottimo e particolare.ho provato la degustazione dei ravioli e devo dire eccezionali!!! birre artigianali ottime e cocktail veramente buoni. lo consiglio.,4,2018-01-11,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r553123066-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
366,366,1,1,1,Da provare! - Ghe Sem Monti,"Locale piccolo ma accogliente, dim sum sfiziosi, gustosi, caratterizzati da abbinamenti particolari.Si possono ordinare sia alla carta che provare il menu degustazione da loro suggerito. Servizio cortese e attento nel consigliare abbinamenti, ottime birre! Prezzo più che nella media! Da provare sicuramente per una serata diversa dal solito!",5,2018-01-03,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r551184821-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
